time,low,high,open,close,volume
1552582800,0.106,0.107499,0.107498,0.10655,262974
1552586400,0.1062,0.106573,0.106573,0.106298,61718
1552590000,0.106298,0.1084,0.106298,0.10677,745624
1552593600,0.106599,0.1074,0.107065,0.106599,295527
1552597200,0.1063,0.106983,0.106599,0.106983,289846
1552600800,0.106501,0.107083,0.106981,0.106501,207454
1552604400,0.1062,0.106501,0.106501,0.1062,403313
1552608000,0.106184,0.107,0.106453,0.106185,147125
1552611600,0.106184,0.106464,0.106184,0.106184,159161
1552615200,0.105005,0.1063,0.106184,0.105811,367114
1552618800,0.105599,0.105826,0.105699,0.105601,79232
1552622400,0.1056,0.1058,0.105601,0.105661,313493
1552626000,0.1032,0.105661,0.105661,0.103452,413815
1552629600,0.102878,0.105277,0.1032,0.102878,418603
1552633200,0.103131,0.103885,0.103131,0.103747,31116
1552636800,0.103797,0.104395,0.103797,0.104084,47593
1552640400,0.10395,0.104395,0.104031,0.104395,30941
1552644000,0.104395,0.105589,0.104395,0.105589,115668
1552647600,0.105,0.1065,0.105589,0.105214,198817
1552651200,0.1045,0.105784,0.105145,0.104613,430853
1552654800,0.1048,0.10514,0.104807,0.105001,89539
1552658400,0.105138,0.10623,0.105139,0.1062,225102
1552662000,0.10613,0.10723,0.10621,0.107026,513685
1552665600,0.10566,0.107104,0.106911,0.105825,210011
1552669200,0.105707,0.10632,0.1058,0.105913,51024
1552672800,0.10551,0.10604,0.105963,0.105595,140039
1552676400,0.105594,0.106418,0.105594,0.106418,41376
1552680000,0.105851,0.106416,0.106247,0.105852,81122
1552683600,0.105791,0.10603,0.105799,0.105791,21754
1552687200,0.10575,0.106077,0.105815,0.10575,39572
1552690800,0.10575,0.105997,0.105753,0.105989,41087
1552694400,0.10575,0.10605,0.105968,0.10605,24299
1552698000,0.105867,0.10723,0.10603,0.10722,301883
1552701600,0.1065,0.107269,0.10723,0.10715,334144
1552705200,0.106558,0.107269,0.10715,0.106713,552453
1552708800,0.106995,0.108399,0.106995,0.1082,327946
1552712400,0.108018,0.109249,0.1084,0.108428,462139
1552716000,0.108601,0.109149,0.108654,0.109,264059
1552719600,0.109,0.10918,0.109,0.10918,164292
1552723200,0.109179,0.10918,0.10918,0.109179,172361
1552726800,0.109179,0.10918,0.109179,0.10918,76526
1552730400,0.109179,0.10918,0.10918,0.109179,42213
1552734000,0.109179,0.10918,0.109179,0.109179,136546
1552737600,0.109179,0.10918,0.10918,0.109179,378148
1552741200,0.106484,0.10918,0.10918,0.106484,328404
1552744800,0.107201,0.107998,0.107225,0.1074,150033
1552748400,0.1074,0.107999,0.107401,0.107401,150179
1552752000,0.107401,0.107812,0.107401,0.107768,69556
1552755600,0.107757,0.107999,0.107768,0.107952,36278
1552759200,0.107759,0.107999,0.107895,0.107999,16803
1552762800,0.107919,0.108437,0.107999,0.108001,127918
1552766400,0.108001,0.108998,0.108001,0.108466,103692
1552770000,0.1081,0.108998,0.108464,0.1081,81813
1552773600,0.107751,0.108101,0.108101,0.107751,133425
1552777200,0.1081,0.108724,0.108125,0.1081,57859
1552780800,0.107,0.108031,0.108,0.107214,128668
1552784400,0.107,0.107381,0.10724,0.107005,8408
1552788000,0.10635,0.107526,0.107216,0.106591,111378
1552791600,0.106252,0.10663,0.1065,0.10657,41555
1552795200,0.10625,0.1066,0.10657,0.1063,99317
1552798800,0.1063,0.1063,0.1063,0.1063,4297
1552802400,0.10629,0.106901,0.106299,0.106895,60952
1552806000,0.106786,0.106919,0.106881,0.106899,12416
1552809600,0.106899,0.1071,0.106899,0.1071,4747
1552813200,0.10722,0.107499,0.10722,0.107499,197
1552816800,0.107338,0.10734,0.107338,0.10734,14080
1552820400,0.107338,0.107338,0.107338,0.107338,921
1552824000,0.107,0.107337,0.107337,0.107,68791
1552827600,0.107,0.10702,0.107001,0.10702,202296
1552831200,0.107,0.107499,0.10702,0.107499,163818
1552834800,0.107479,0.107916,0.107491,0.10775,143675
