time,low,high,open,close,volume
1602003600,14.67237,14.84141,14.81,14.74485,3014.98
1602007200,14.4,14.91958,14.7,14.52094,4065.08
1602010800,14.055,14.51764,14.42799,14.20855,5993.535
1602014400,13.2174,14.19239,14.11489,13.82751,2763.798
1602018000,13.82,14.04462,13.87298,13.95525,972.765
1602021600,13.86647,14.07137,13.94579,13.86647,491.074
1602025200,13.82,13.98675,13.82912,13.83,494.988
1602028800,13.51876,13.8,13.7784,13.62788,441.529
1602032400,13.38495,13.64862,13.64582,13.64862,456.744
1602036000,13.64124,13.86942,13.65813,13.64124,880.863
1602039600,13.45333,13.64124,13.64124,13.52218,427.266
1602043200,13.58058,13.7701,13.58058,13.71652,705.558
1602046800,13.63194,13.82581,13.65,13.73571,171.963
1602050400,13.6124,13.72232,13.68461,13.68855,315.954
1602054000,13.61239,13.79269,13.68853,13.66488,489.801
1602057600,13.45095,13.6448,13.6448,13.45768,283.57
1602061200,13.21,13.48359,13.48359,13.33153,167.675
1602064800,13.3149,13.33926,13.3149,13.33926,2.864
1602068400,13.24307,13.35118,13.24307,13.35118,660.141
1602072000,13.36623,13.80178,13.37091,13.7188,668.195
1602075600,13.56876,13.81342,13.63097,13.62327,966.912
1602079200,13.40138,13.60999,13.60999,13.47743,356.412
1602082800,13.31427,13.50147,13.47743,13.31427,962.832
1602086400,13.21,13.33454,13.31427,13.33454,614.568
1602090000,13.41408,14.33781,13.41408,13.89501,12057.298
1602093600,13.69277,14.13518,13.89501,13.70386,10331.268
1602097200,13.7334,14.25821,13.77598,14.23274,15236.255
1602100800,14,14.73,14.00803,14.2889,26146.43
1602104400,14.1034,15.08291,14.2889,14.68459,30474.105
1602108000,13.91936,14.8,14.68459,14.15,13724.014
1602111600,14.1219,14.6042,14.1423,14.42708,8265.073
1602115200,14.04248,14.5123,14.42708,14.11324,5026.387
1602118800,13.9588,14.20336,14.11245,14.06691,6585.798
1602122400,13.83178,14.26567,14.06691,14.02625,3178.466
1602126000,14.01807,14.2774,14.02625,14.0381,2798.75
1602129600,13.96192,14.35,14.07468,14.217,2812.812
1602133200,13.94877,14.34999,14.12714,14.01063,2885.582
1602136800,13.74061,14.47778,13.94479,13.84998,5492.004
1602140400,13.68303,14.32299,13.8569,13.86715,6477.668
1602144000,13.63545,13.98988,13.85363,13.71104,1998.62
1602147600,13.58053,13.77653,13.7107,13.73832,1360.907
1602151200,13.64075,14.70999,13.71659,14.55645,3958.331
1602154800,14.377,15.32,14.5292,14.61986,10621.9
1602158400,14.5103,15.00589,14.61986,14.72196,4150.587
1602162000,14.61513,15.5,14.6608,15.06981,9570.46
1602165600,14.8248,15.21024,15.07742,15.06285,10142.108
1602169200,14.77,15.11061,15.07531,14.99999,5814.106
1602172800,14.85729,15.16701,14.99998,15.01036,3304.872
1602176400,14.79122,15.01724,15.00305,14.92176,4230.308
